Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
10144.0,Mahindra KUV100,Mahindra,KUV100,3.0,65000.0,Individual,Petrol,Manual,18.15,1198.0,82.0,6.0,300000.0
,Hyundai i10,Hyundai,i10,,32000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,265000.0
,BMW 3,BMW,3,6.0,41000.0,Dealer,Diesel,Automatic,19.59,1995.0,184.0,5.0,1999000.0
10147.0,Mahindra Thar,Mahindra,Thar,3.0,50000.0,,Diesel,Manual,16.55,2498.0,105.0,6.0,950000.0
10149.0,Renault KWID,Renault,KWID,2.0,10000.0,Individual,Petrol,Manual,25.17,799.0,53.3,5.0,350000.0
10150.0,Mahindra XUV500,Mahindra,XUV500,8.0,163168.0,,Diesel,Manual,15.1,2179.0,140.0,7.0,
10151.0,Maruti Swift,Maruti,Swift,8.0,60000.0,Individual,Diesel,Manual,22.9,1248.0,74.0,5.0,380000.0
,Honda WR-V,Honda,WR-V,4.0,22542.0,Dealer,Diesel,Manual,25.5,1498.0,98.6,5.0,749000.0
10156.0,Mahindra Scorpio,Mahindra,Scorpio,9.0,80000.0,Individual,Diesel,Manual,12.05,2179.0,120.0,9.0,600000.0
10158.0,Hyundai i10,Hyundai,i10,10.0,43785.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,210000.0
10159.0,Hyundai Grand,Hyundai,Grand,6.0,65000.0,Dealer,Diesel,Manual,24.0,1120.0,,5.0,300000.0
10160.0,Ford Ecosport,Ford,Ecosport,,20000.0,Individual,Petrol,Manual,17.0,1497.0,121.31,5.0,905000.0
10162.0,Renault Duster,Renault,Duster,,133000.0,Individual,Diesel,Manual,20.45,1461.0,83.8,5.0,415000.0
10163.0,Maruti Wagon R,Maruti,Wagon R,3.0,,Dealer,Petrol,Manual,,1197.0,81.8,5.0,425000.0
10165.0,Hyundai Verna,Hyundai,Verna,3.0,9000.0,Dealer,Petrol,Manual,17.0,1591.0,121.3,5.0,1195000.0
10166.0,Hyundai i20,Hyundai,i20,5.0,68000.0,Individual,Diesel,Manual,22.54,1396.0,88.73,5.0,620000.0
10168.0,Maruti Alto,Maruti,Alto,9.0,40000.0,Individual,Petrol,Manual,20.92,,67.1,5.0,224000.0
,Maruti Wagon R,Maruti,Wagon R,15.0,45000.0,Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,55000.0
10171.0,Maruti Baleno,Maruti,Baleno,3.0,20000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,570000.0
10172.0,Maruti Eeco,Maruti,Eeco,8.0,40000.0,Individual,Petrol,Manual,15.37,1196.0,73.0,7.0,162000.0
10173.0,Toyota Innova,Toyota,Innova,3.0,60000.0,Individual,Diesel,Manual,13.68,2393.0,147.8,7.0,1650000.0
,Ford Aspire,Ford,Aspire,2.0,30000.0,Individual,Diesel,Manual,26.1,1498.0,99.23,5.0,660000.0
10175.0,Maruti Eeco,Maruti,Eeco,1.0,10000.0,Individual,,Manual,15.37,1196.0,73.0,5.0,368000.0
10176.0,Maruti Ciaz,Maruti,Ciaz,5.0,32568.0,Dealer,Diesel,Manual,,1248.0,88.5,5.0,449000.0
10177.0,Maruti Alto,Maruti,Alto,9.0,70000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,200000.0
10178.0,Maruti Alto,Maruti,Alto,7.0,37779.0,Dealer,Petrol,Manual,24.7,796.0,47.3,5.0,220000.0
10179.0,Renault KWID,Renault,KWID,5.0,50000.0,Individual,Petrol,Manual,25.17,799.0,53.3,5.0,275000.0
,Maruti Vitara,Maruti,Vitara,5.0,52000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,635000.0
10183.0,Mahindra XUV500,Mahindra,XUV500,1.0,20000.0,Individual,Diesel,Manual,15.1,2179.0,152.87,7.0,1600000.0
10184.0,Hyundai i20,Hyundai,i20,3.0,18000.0,Individual,Petrol,Manual,,1197.0,81.83,5.0,650000.0
10185.0,Maruti Celerio,Maruti,Celerio,,,Individual,Petrol,Manual,,998.0,67.04,5.0,360000.0
10187.0,Honda Amaze,Honda,,2.0,11000.0,Dealer,Petrol,Automatic,19.0,1199.0,88.76,5.0,835000.0
,,Maruti,Wagon R,,60000.0,Individual,Petrol,Manual,18.9,998.0,67.1,5.0,120000.0
10189.0,,Maruti,Swift Dzire,5.0,80000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5.0,530000.0
10190.0,Maruti Swift,Maruti,Swift,,12550.0,Individual,Petrol,Manual,22.0,1197.0,81.8,5.0,750000.0
10191.0,Maruti Swift Dzire,Maruti,Swift Dzire,9.0,110000.0,Individual,Diesel,Manual,19.3,1248.0,73.9,5.0,284000.0
10193.0,Maruti Swift,Maruti,Swift,13.0,34273.0,Dealer,Petrol,Manual,16.1,1298.0,88.2,5.0,190000.0
10195.0,,Maruti,,4.0,17637.0,Dealer,Diesel,Automatic,28.4,1248.0,74.02,5.0,790000.0
10196.0,Maruti XL6,Maruti,XL6,,4500.0,Individual,Petrol,Manual,19.01,1462.0,103.2,6.0,
10198.0,Tata Tiago,Tata,Tiago,,50000.0,Individual,Petrol,,23.84,1199.0,84.0,5.0,350000.0
10199.0,Maruti Eeco,Maruti,Eeco,6.0,20000.0,Individual,Petrol,Manual,15.37,1196.0,73.0,7.0,300000.0
10200.0,Maruti Swift Dzire,Maruti,Swift Dzire,2.0,9000.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5.0,650000.0
10202.0,Honda Amaze,Honda,Amaze,,80000.0,Individual,Diesel,Manual,25.8,1498.0,98.6,5.0,350000.0
10203.0,,Maruti,Wagon R,4.0,10000.0,Individual,Petrol,Automatic,20.51,998.0,67.0,5.0,410000.0
10204.0,,Skoda,Octavia,4.0,57000.0,Dealer,Diesel,Automatic,19.5,1968.0,141.0,5.0,1290000.0
10205.0,Maruti Alto,Maruti,Alto,15.0,70000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,70000.0
10207.0,,BMW,6,8.0,24000.0,Dealer,Diesel,Automatic,9.52,2993.0,,4.0,4000000.0
10208.0,Ford Ecosport,Ford,Ecosport,6.0,,Individual,Petrol,Manual,15.9,1496.0,120.69,5.0,670000.0
10211.0,Ford Figo,Ford,Figo,3.0,60000.0,Individual,Petrol,Manual,18.16,1196.0,86.8,5.0,342000.0
10212.0,Maruti Celerio,Maruti,Celerio,3.0,15000.0,Individual,Petrol,Manual,23.1,998.0,,5.0,425000.0
10213.0,Datsun GO,Datsun,GO,2.0,1041.0,Dealer,Petrol,Manual,19.02,1198.0,67.05,5.0,530000.0
,Maruti Alto,Maruti,,5.0,36172.0,Dealer,Petrol,Manual,24.7,796.0,47.3,5.0,270000.0
10216.0,Maruti Wagon R,Maruti,Wagon R,3.0,6000.0,Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,
10217.0,Tata Safari,Tata,Safari,,60000.0,Individual,Diesel,Manual,14.1,2179.0,147.94,7.0,850000.0
10218.0,Hyundai i20,Hyundai,i20,2.0,7200.0,Individual,Petrol,Automatic,17.4,1197.0,81.86,5.0,750000.0
10220.0,Hyundai i10,Hyundai,i10,9.0,25000.0,Individual,Petrol,Manual,,1197.0,78.9,5.0,315000.0
10222.0,Hyundai i10,Hyundai,i10,9.0,13000.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,340000.0
10223.0,Honda Civic,Honda,Civic,14.0,70000.0,Individual,Petrol,Manual,13.5,1799.0,130.0,5.0,250000.0
10224.0,Tata Tigor,Tata,Tigor,1.0,12000.0,Dealer,Petrol,Manual,20.3,1199.0,112.44,5.0,565000.0
10225.0,Hyundai i10,Hyundai,i10,10.0,80000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,250000.0
,Maruti Ciaz,Maruti,Ciaz,5.0,25000.0,Individual,Diesel,Manual,28.09,1248.0,88.5,5.0,670000.0
10227.0,Volkswagen Polo,Volkswagen,Polo,7.0,78000.0,Dealer,Diesel,Manual,20.14,1498.0,88.8,5.0,360000.0
,Maruti Alto,Maruti,Alto,3.0,17000.0,Dealer,Petrol,Manual,22.74,796.0,47.3,5.0,315000.0
10229.0,Audi A4,Audi,A4,7.0,15000.0,Individual,Diesel,Automatic,14.94,2967.0,241.4,5.0,2100000.0
10230.0,Renault Duster,Renault,Duster,8.0,110000.0,Individual,Diesel,Manual,20.45,1461.0,83.8,5.0,355000.0
10231.0,Ford Figo,Ford,Figo,6.0,85000.0,Individual,Diesel,Manual,25.83,1498.0,99.0,5.0,250000.0
10233.0,Toyota Innova,Toyota,Innova,10.0,90000.0,Individual,Diesel,Manual,12.8,2494.0,102.0,8.0,415000.0
,Maruti Alto,Maruti,Alto,8.0,64000.0,Dealer,CNG,Manual,30.46,796.0,47.3,5.0,225000.0
10236.0,Maruti Vitara,Maruti,Vitara,4.0,25000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,925000.0
10237.0,Maruti Alto,Maruti,Alto,9.0,80416.0,Dealer,Petrol,Manual,23.95,998.0,67.05,5.0,240000.0
,Maruti Alto,Maruti,Alto,9.0,22215.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5.0,170000.0
10239.0,Audi A4,Audi,A4,11.0,60000.0,Dealer,Diesel,Automatic,,1968.0,140.0,5.0,1250000.0
10240.0,Maruti Swift,Maruti,Swift,7.0,62000.0,Individual,Diesel,Manual,25.2,1248.0,74.0,5.0,400000.0
10241.0,Honda City,Honda,City,12.0,57500.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,299000.0
10242.0,Hyundai i20,Hyundai,i20,5.0,60000.0,Individual,Diesel,Manual,21.19,1396.0,88.73,5.0,550000.0
10243.0,Hyundai i20,Hyundai,i20,3.0,4000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,710000.0
10245.0,Maruti Wagon R,Maruti,Wagon R,3.0,40000.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,375000.0
10247.0,Honda City,Honda,City,10.0,93292.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,400000.0
10248.0,Maruti Wagon R,Maruti,Wagon R,3.0,52000.0,Individual,Petrol,Manual,21.79,998.0,67.05,5.0,380000.0
10249.0,Datsun redi-GO,Datsun,redi-GO,1.0,10000.0,Dealer,Petrol,Manual,20.71,799.0,53.64,5.0,349000.0
,Maruti Swift,Maruti,Swift,3.0,48000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,830000.0
10252.0,Maruti Wagon R,Maruti,Wagon R,3.0,9945.0,Dealer,Petrol,Automatic,20.51,998.0,67.0,5.0,460000.0
10253.0,Hyundai Santro,Hyundai,Santro,,90000.0,Individual,Petrol,Manual,17.92,1086.0,62.1,5.0,127000.0
10254.0,Ford Figo,Ford,Figo,10.0,25000.0,Individual,Petrol,Manual,15.6,1196.0,70.0,5.0,230000.0
,Hyundai Creta,Hyundai,Creta,5.0,52000.0,Dealer,Diesel,Manual,21.38,1396.0,88.7,5.0,935000.0
10257.0,Hyundai Verna,Hyundai,Verna,10.0,,Dealer,Petrol,Manual,17.01,1591.0,121.3,5.0,550000.0
10258.0,Maruti Ignis,Maruti,Ignis,3.0,15000.0,Individual,Petrol,Manual,20.89,1197.0,81.8,5.0,440000.0
,Maruti Wagon R,Maruti,Wagon R,19.0,123500.0,Individual,Petrol,Manual,17.3,1061.0,64.0,5.0,80000.0
10260.0,Maruti Swift,,Swift,,65122.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,510000.0
10261.0,Hyundai Santro,Hyundai,Santro,10.0,70000.0,Individual,Petrol,Manual,17.92,1086.0,62.1,5.0,140000.0
10262.0,Maruti Ertiga,Maruti,Ertiga,6.0,34520.0,Dealer,Petrol,Manual,16.02,1373.0,93.7,7.0,565000.0
10263.0,Hyundai i10,Hyundai,i10,9.0,64000.0,,Petrol,Manual,20.36,1197.0,78.9,5.0,250000.0
10265.0,Hyundai i20,Hyundai,i20,6.0,50000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5.0,425000.0
10266.0,Honda Amaze,Honda,Amaze,7.0,46532.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,
10269.0,Maruti Wagon R,Maruti,Wagon R,3.0,9700.0,Individual,Petrol,Manual,20.51,,67.04,5.0,420000.0
10271.0,Maruti Alto,Maruti,Alto,9.0,75000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,165000.0
10272.0,Mahindra XUV500,Mahindra,XUV500,3.0,40000.0,Individual,Diesel,Manual,15.1,2179.0,152.87,7.0,1500000.0
10274.0,Maruti Alto,Maruti,Alto,5.0,30000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,240000.0
,Honda Jazz,Honda,Jazz,6.0,127357.0,Dealer,Diesel,Manual,27.3,1498.0,98.6,5.0,235000.0
10276.0,Tata Nexon,Tata,Nexon,3.0,10000.0,Individual,Petrol,Manual,17.0,1198.0,108.5,5.0,550000.0
10277.0,Maruti Swift Dzire,Maruti,Swift Dzire,4.0,10000.0,Individual,Petrol,Automatic,22.0,1197.0,81.8,5.0,780000.0
10278.0,Toyota Innova,Toyota,Innova,2.0,6006.0,Dealer,Diesel,Manual,13.68,2393.0,147.51,7.0,1950000.0
10279.0,Ford Ecosport,Ford,Ecosport,7.0,13000.0,Dealer,Petrol,Manual,15.8,1499.0,110.0,5.0,620000.0
10281.0,Maruti Wagon R,Maruti,Wagon R,,56890.0,Dealer,Petrol,Automatic,18.9,998.0,67.1,5.0,220000.0
10282.0,Renault Duster,Renault,Duster,6.0,113000.0,Individual,Diesel,Manual,19.64,1461.0,108.45,5.0,500000.0
,Renault KWID,Renault,KWID,1.0,23323.0,Dealer,,Manual,22.3,799.0,53.26,5.0,430000.0
10284.0,Maruti Alto,Maruti,Alto,13.0,100000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,80000.0
10285.0,Maruti Wagon R,Maruti,,12.0,55812.0,Dealer,Petrol,Manual,18.9,1061.0,67.0,5.0,
10286.0,Maruti Swift Dzire,Maruti,Swift Dzire,3.0,20000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,720000.0
10289.0,BMW 3,BMW,3,4.0,52000.0,Dealer,Diesel,Automatic,,1995.0,187.74,5.0,3300000.0
10290.0,Maruti Swift,Maruti,Swift,3.0,10000.0,Individual,,Manual,22.0,1197.0,81.8,5.0,640000.0
10291.0,Renault KWID,Renault,KWID,2.0,4500.0,Dealer,Petrol,Automatic,24.04,999.0,67.0,5.0,500000.0
10292.0,Maruti Alto,Maruti,Alto,8.0,33682.0,Dealer,Petrol,Manual,22.74,796.0,47.3,5.0,235000.0
10293.0,Ford Aspire,Ford,Aspire,6.0,77506.0,Dealer,Diesel,Manual,25.83,1498.0,99.0,,550000.0
,Ford Figo,Ford,Figo,9.0,55261.0,Dealer,Diesel,Manual,20.0,1399.0,68.05,5.0,215000.0
10295.0,Mahindra Scorpio,Mahindra,Scorpio,7.0,47000.0,Individual,Diesel,Manual,12.05,2179.0,120.0,8.0,670000.0
10296.0,Renault KWID,Renault,KWID,,20000.0,Individual,Petrol,Automatic,24.04,999.0,67.0,5.0,330000.0
,Mahindra Bolero,Mahindra,Bolero,10.0,120000.0,Individual,Diesel,Manual,13.6,2523.0,63.0,7.0,400000.0
10299.0,Maruti Swift,Maruti,Swift,2.0,40000.0,Individual,Petrol,Manual,21.21,,81.8,5.0,525000.0
10300.0,Hyundai Grand,Hyundai,,8.0,40000.0,Individual,Diesel,Manual,24.0,1120.0,70.0,5.0,380000.0
10302.0,Maruti Swift Dzire,Maruti,Swift Dzire,4.0,45000.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,525000.0
10303.0,Honda Amaze,Honda,Amaze,4.0,48000.0,Individual,Petrol,Automatic,18.1,1199.0,88.7,5.0,540000.0
10304.0,Maruti Wagon R,,Wagon R,8.0,72000.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5.0,290000.0
10305.0,Renault KWID,Renault,KWID,5.0,60000.0,Individual,Petrol,Manual,23.01,999.0,67.0,5.0,215000.0
10306.0,BMW X1,BMW,X1,5.0,32000.0,Individual,Diesel,Automatic,17.05,1995.0,184.0,5.0,2500000.0
10307.0,Mahindra Bolero,Mahindra,Bolero,2.0,5000.0,Individual,Diesel,Manual,15.96,2523.0,62.1,7.0,
10308.0,Honda Jazz,Honda,Jazz,6.0,31000.0,Dealer,Petrol,Manual,18.7,1199.0,88.7,5.0,450000.0
10309.0,Maruti Wagon R,Maruti,Wagon R,5.0,37500.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,350000.0
10310.0,,Maruti,Swift,8.0,84000.0,Individual,Diesel,Manual,22.9,1248.0,74.0,5.0,350000.0
,Maruti Vitara,Maruti,Vitara,3.0,36000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,735000.0
10312.0,Hyundai Verna,Hyundai,Verna,9.0,60000.0,Individual,Diesel,,22.32,1582.0,126.32,5.0,445000.0
,Hyundai Verna,Hyundai,Verna,5.0,52000.0,Dealer,Diesel,Manual,,1493.0,113.42,5.0,680000.0
10314.0,Maruti Wagon R,Maruti,Wagon R,5.0,40000.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,325000.0
10316.0,Hyundai i20,Hyundai,i20,4.0,70000.0,Individual,Diesel,Manual,22.54,1396.0,88.73,5.0,600000.0
10317.0,Renault Duster,Renault,,2.0,34000.0,,Diesel,Manual,19.6,1461.0,108.45,5.0,
10318.0,Renault Duster,Renault,Duster,7.0,60000.0,Individual,Diesel,Manual,19.01,1461.0,108.45,5.0,600000.0
,Maruti Swift,Maruti,Swift,6.0,78000.0,Dealer,Diesel,Manual,25.2,1248.0,74.0,5.0,465000.0
10322.0,Toyota Fortuner,Toyota,Fortuner,1.0,60000.0,Dealer,Diesel,Manual,14.24,2755.0,174.5,7.0,2480000.0
10323.0,Skoda Octavia,Skoda,Octavia,6.0,70000.0,Individual,Petrol,Manual,16.8,1395.0,138.03,5.0,410000.0
10324.0,Maruti Swift Dzire,Maruti,Swift Dzire,2.0,10000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,810000.0
10326.0,Maruti Wagon R,Maruti,Wagon R,5.0,58000.0,Individual,Petrol,Manual,,,67.04,5.0,350000.0
10328.0,Toyota Fortuner,Toyota,Fortuner,6.0,290000.0,Individual,Diesel,Automatic,,2982.0,168.5,7.0,1600000.0
,Maruti Ciaz,Maruti,Ciaz,2.0,15000.0,Individual,Petrol,Manual,21.56,1462.0,103.25,5.0,875000.0
10330.0,Datsun GO,Datsun,GO,2.0,23000.0,Individual,Petrol,Manual,19.83,1198.0,67.0,5.0,415000.0
10332.0,Maruti Alto,Maruti,Alto,7.0,40000.0,Individual,,Manual,22.74,796.0,47.3,5.0,250000.0
10333.0,Hyundai i10,Hyundai,i10,9.0,35800.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,265000.0
10334.0,Ford Figo,Ford,Figo,7.0,36000.0,Dealer,Diesel,Manual,20.0,1399.0,68.05,5.0,235000.0
,Ford Aspire,Ford,Aspire,2.0,50000.0,,Diesel,Manual,26.1,1498.0,99.23,5.0,785000.0
10337.0,Hyundai i10,Hyundai,i10,12.0,52000.0,Dealer,Petrol,Manual,19.81,1086.0,68.05,5.0,175000.0
,Toyota Fortuner,,Fortuner,9.0,123105.0,Dealer,Diesel,Automatic,11.5,2982.0,169.0,7.0,1250000.0
,Mahindra XUV500,Mahindra,XUV500,6.0,70000.0,Individual,Diesel,Manual,16.0,1997.0,140.0,7.0,850000.0
,Hyundai i20,Hyundai,i20,3.0,25000.0,Dealer,Petrol,Manual,18.6,1197.0,81.86,5.0,600000.0
,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10.0,10948.0,Dealer,Diesel,Automatic,14.84,2143.0,167.62,5.0,1350000.0
10347.0,BMW X3,BMW,,8.0,39000.0,Dealer,Diesel,Automatic,16.09,1995.0,184.0,5.0,
,Hyundai i10,Hyundai,i10,13.0,60000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,200000.0
10350.0,Hyundai Verna,Hyundai,Verna,9.0,70000.0,Individual,Petrol,Manual,17.01,1591.0,121.3,5.0,380000.0
10351.0,Toyota Fortuner,Toyota,Fortuner,7.0,77000.0,Dealer,Diesel,Manual,12.55,2982.0,168.5,7.0,1500000.0
10352.0,Tata Tiago,Tata,Tiago,5.0,48000.0,Dealer,Petrol,Manual,23.84,1199.0,84.0,5.0,325000.0
10354.0,Maruti Celerio,Maruti,Celerio,4.0,50000.0,,Petrol,Manual,23.1,998.0,67.04,5.0,350000.0
10356.0,Maruti Swift Dzire,Maruti,Swift Dzire,5.0,52000.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,680000.0
10357.0,Maruti Swift Dzire,Maruti,Swift Dzire,11.0,120000.0,Individual,Petrol,Manual,17.5,1298.0,85.8,5.0,
10358.0,Ford Ecosport,Ford,Ecosport,6.0,95945.0,Individual,Petrol,Automatic,15.63,1499.0,110.4,5.0,500000.0
10359.0,Maruti Wagon R,Maruti,Wagon R,5.0,20673.0,,Petrol,Manual,18.9,998.0,67.1,5.0,350000.0
,Mahindra XUV500,Mahindra,XUV500,6.0,80000.0,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,1000000.0
,Honda City,Honda,City,7.0,171000.0,Individual,Diesel,Manual,25.1,1498.0,98.6,5.0,530000.0
10363.0,Ford Aspire,Ford,Aspire,4.0,5000.0,Individual,Petrol,Manual,18.16,1196.0,86.8,5.0,510000.0
10364.0,Hyundai Grand,Hyundai,Grand,2.0,10000.0,Individual,Petrol,Automatic,18.9,1197.0,81.86,5.0,625000.0
,Hyundai Grand,Hyundai,Grand,6.0,52312.0,Dealer,Diesel,Manual,24.0,1120.0,,5.0,415000.0
10366.0,Mahindra Scorpio,Mahindra,Scorpio,12.0,178000.0,Individual,Diesel,Manual,12.05,2179.0,120.0,7.0,325000.0
10367.0,Maruti Swift,Maruti,Swift,,39569.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,289000.0
10368.0,Land Rover Rover,Land Rover,Rover,10.0,65000.0,Dealer,Diesel,Automatic,10.2,3628.0,308.0,7.0,2899000.0
10369.0,Maruti Vitara,Maruti,Vitara,3.0,38000.0,,Diesel,Automatic,24.3,1248.0,88.5,5.0,800000.0
10370.0,Volkswagen Vento,Volkswagen,Vento,,113414.0,Dealer,Diesel,Manual,20.54,1598.0,103.6,5.0,430000.0
10372.0,Maruti Swift Dzire,Maruti,Swift Dzire,6.0,120000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5.0,450000.0
10373.0,Hyundai i20,Hyundai,i20,3.0,10000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5.0,790000.0
10375.0,Ford Ecosport,Ford,Ecosport,2.0,6000.0,Individual,Diesel,Manual,23.0,1498.0,98.96,5.0,952000.0
10376.0,Renault Duster,Renault,Duster,5.0,80000.0,Individual,Diesel,Manual,19.87,1461.0,83.8,5.0,640000.0
,Hyundai Verna,Hyundai,Verna,14.0,70000.0,Individual,Petrol,Manual,13.9,1599.0,103.2,5.0,125000.0
10378.0,Renault Duster,Renault,Duster,7.0,65000.0,Dealer,Diesel,Manual,20.45,1461.0,83.8,5.0,450000.0
10379.0,Hyundai Verna,,Verna,3.0,4000.0,Dealer,Petrol,Manual,17.0,1591.0,121.3,5.0,950000.0
10381.0,Honda City,Honda,City,6.0,65000.0,Dealer,Diesel,Manual,,1498.0,98.6,5.0,500000.0
10382.0,Hyundai i20,Hyundai,i20,4.0,26000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,540000.0
10383.0,Maruti Swift,Maruti,Swift,7.0,60000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,458000.0
,Ford Ecosport,Ford,Ecosport,4.0,36000.0,Dealer,Diesel,Manual,21.7,1498.0,98.96,5.0,850000.0
10387.0,Maruti Swift,Maruti,,,60000.0,Individual,Diesel,Manual,25.2,1248.0,74.0,5.0,500000.0
10390.0,Audi A4,Audi,A4,7.0,88720.0,Dealer,Diesel,Automatic,16.55,1968.0,147.51,5.0,1900000.0
10391.0,Maruti Swift Dzire,Maruti,Swift Dzire,6.0,,Individual,Petrol,,19.0,1197.0,85.8,5.0,200000.0
,Renault KWID,Renault,KWID,1.0,25000.0,Individual,Petrol,Manual,23.01,999.0,67.0,5.0,300000.0
10393.0,Maruti Wagon R,Maruti,Wagon R,9.0,60000.0,Individual,Petrol,Manual,18.9,998.0,67.1,5.0,220000.0
10395.0,Tata Tiago,Tata,Tiago,3.0,20000.0,Individual,Petrol,Manual,23.84,1199.0,,5.0,470000.0
10397.0,Maruti Wagon R,Maruti,Wagon R,2.0,15000.0,Individual,Petrol,Manual,20.52,1197.0,81.8,5.0,510000.0
,Ford Freestyle,Ford,Freestyle,2.0,5000.0,Individual,Diesel,Manual,24.4,1498.0,98.63,5.0,780000.0
10400.0,Maruti Ciaz,Maruti,Ciaz,5.0,36889.0,,Petrol,Manual,20.73,1373.0,91.1,5.0,530000.0
10401.0,Ford Ecosport,Ford,Ecosport,6.0,160000.0,Individual,Diesel,Manual,22.77,1498.0,,5.0,500000.0
10403.0,Maruti Wagon R,Maruti,Wagon R,1.0,10000.0,Individual,Petrol,Manual,20.52,1197.0,81.8,5.0,450000.0
10404.0,Toyota Innova,Toyota,Innova,4.0,100000.0,Individual,Diesel,Manual,13.68,2393.0,147.8,7.0,1500000.0
10405.0,Tata Tiago,Tata,Tiago,4.0,35780.0,Dealer,Diesel,Manual,27.28,1047.0,69.0,5.0,350000.0
10406.0,Maruti Wagon R,Maruti,Wagon R,10.0,130890.0,Individual,Petrol,Manual,18.9,998.0,67.1,5.0,160000.0
,Honda City,Honda,City,11.0,100380.0,Dealer,Petrol,Automatic,15.6,1497.0,116.3,5.0,380000.0
,Maruti Ciaz,Maruti,Ciaz,5.0,50000.0,Individual,Diesel,Manual,28.09,1248.0,88.5,5.0,695000.0
10412.0,Maruti Wagon R,Maruti,Wagon R,5.0,34500.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,375000.0
10413.0,Maruti Alto,Maruti,Alto,4.0,10000.0,Individual,Petrol,Manual,23.95,998.0,67.1,5.0,340000.0
10414.0,Renault KWID,Renault,KWID,4.0,30000.0,Individual,Petrol,Manual,25.17,799.0,53.3,5.0,300000.0
10416.0,Tata Tiago,Tata,Tiago,3.0,38000.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5.0,390000.0
10417.0,Hyundai Santro,Hyundai,Santro,11.0,70000.0,,LPG,,13.45,1086.0,62.1,5.0,150000.0
10418.0,Maruti Wagon R,Maruti,Wagon R,15.0,,Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,111000.0
10419.0,,Maruti,Wagon R,15.0,60000.0,Individual,Petrol,Manual,14.0,1061.0,64.0,5.0,125000.0
10420.0,Mahindra Scorpio,Mahindra,Scorpio,5.0,79200.0,Dealer,Diesel,Automatic,15.4,2179.0,120.0,7.0,1150000.0
10421.0,Honda City,Honda,City,4.0,35000.0,Individual,Petrol,,17.4,1497.0,117.3,5.0,750000.0
10422.0,Datsun GO,Datsun,GO,,61107.0,Dealer,Petrol,,19.02,1198.0,67.05,5.0,350000.0
10424.0,Maruti Swift,Maruti,Swift,6.0,95000.0,Individual,Diesel,Manual,25.2,1248.0,74.0,5.0,480000.0
10425.0,Mahindra Scorpio,Mahindra,Scorpio,7.0,92000.0,Dealer,Diesel,Manual,10.5,2609.0,120.0,7.0,595000.0
,Maruti Alto,Maruti,Alto,12.0,50000.0,,Petrol,Manual,19.7,796.0,46.3,,175000.0
